"sDm_D"	"sDm_E"	"sBn_D"	"sBn_E"	"sAn_D"	"sAn_E"
"ENSG00000229107"	5	6	7	2	13	5
"ENSG00000226885"	0	0	0	0	0	0
"ENSG00000237407"	1	0	0	0	0	0
"ENSG00000232771"	0	0	0	0	0	0
"ENSG00000279920"	1	0	0	0	0	0
"ENSG00000226534"	0	0	0	0	0	0
"ENSG00000273846"	0	0	0	0	0	0
"ENSG00000200057"	0	0	0	0	0	0
"ENSG00000252020"	0	0	0	0	0	0
"ENSG00000275840"	0	0	0	0	0	0
"ENSG00000238875"	0	0	0	0	0	0
"ENSG00000226085"	11	13	15	13	4	12
"ENSG00000225528"	106	110	97	78	107	126
"ENSG00000286025"	25	36	6	10	18	25
"ENSG00000275004"	242	295	196	177	137	158
"ENSG00000169548"	0	0	0	0	0	0
"ENSG00000185686"	2	2	4	2	1	0
"ENSG00000220891"	0	0	0	0	0	0
"ENSG00000253120"	1	0	0	0	0	0
"ENSG00000211656"	0	0	0	0	0	0
"ENSG00000211657"	0	0	0	0	0	0
"ENSG00000253920"	0	0	0	0	0	0
"ENSG00000253329"	0	0	0	0	0	0
"ENSG00000215456"	0	0	0	0	0	0
"ENSG00000100121"	0	1	2	2	0	0
"ENSG00000253338"	0	0	0	0	0	0
"ENSG00000253451"	0	0	0	0	0	0
"ENSG00000211658"	11	58	34	26	20	17
"ENSG00000253913"	0	0	0	0	0	0
"ENSG00000253779"	0	0	0	0	0	0
"ENSG00000211659"	295	238	185	139	43	40
"ENSG00000232350"	0	0	0	0	0	0
"ENSG00000223999"	0	0	0	0	0	0
"ENSG00000253822"	1	1	3	0	1	0
"ENSG00000211660"	763	771	404	386	358	296
"ENSG00000253546"	0	0	0	0	0	0
"ENSG00000211661"	0	1	0	0	2	0
"ENSG00000211662"	620	644	386	452	169	261
"ENSG00000254240"	0	0	0	0	0	0
"ENSG00000211663"	325	328	75	51	121	134
"ENSG00000278667"	0	1	0	0	0	0
"ENSG00000211664"	75	72	14	30	19	17
"ENSG00000253152"	0	0	0	0	0	0
"ENSG00000211665"	8	22	3	7	2	1
"ENSG00000253786"	0	0	0	0	0	0
"ENSG00000211666"	526	696	362	313	601	560
"ENSG00000207455"	0	0	0	2	3	3
"ENSG00000252859"	1	3	2	0	0	3
"ENSG00000274552"	4	2	1	0	2	0
"ENSG00000241693"	4	3	2	1	2	16
"ENSG00000277385"	1	2	3	1	0	1
"ENSG00000229955"	5	1	2	1	1	5
"ENSG00000100036"	336	347	202	219	299	451
"ENSG00000250318"	216	187	173	187	210	179
"ENSG00000288153"	0	1	1	0	1	0
"ENSG00000128285"	36	69	28	21	14	15
"ENSG00000253352"	7760	7450	8603	6758	5972	6775
"ENSG00000285304"	0	0	1	0	0	0
"ENSG00000241333"	35	35	21	15	23	43
"ENSG00000100101"	0	0	0	0	0	0
"ENSG00000283900"	0	1	0	0	0	0
"ENSG00000286440"	0	0	0	0	0	0
"ENSG00000100201"	62585	60455	69590	57767	50765	50470
"ENSG00000100079"	335	387	19	0	27	9
"ENSG00000273866"	1	4	0	0	0	0
"ENSG00000138892"	0	1	1	0	0	0
"ENSG00000274600"	172	154	126	98	71	124
"ENSG00000196588"	6676	8542	6981	5462	6234	6978
"ENSG00000184058"	12	15	5	2	7	16
"ENSG00000227838"	0	0	0	0	0	0
"ENSG00000231495"	0	0	0	0	0	0
"ENSG00000226169"	0	0	0	0	0	0
"ENSG00000180957"	4620	3866	3421	3178	3866	4778
"ENSG00000277460"	0	0	0	0	0	0
"ENSG00000264073"	0	0	0	0	0	0
"ENSG00000283225"	0	0	0	0	0	0
"ENSG00000276150"	0	0	0	0	0	0
"ENSG00000274342"	0	0	0	0	0	0
"ENSG00000276675"	0	0	0	0	0	0
"ENSG00000239249"	0	0	0	0	0	0
"ENSG00000169184"	2312	3241	1160	945	1755	1888
"ENSG00000099984"	2	1	0	3	1	7
"ENSG00000222698"	0	0	0	0	0	0
"ENSG00000237214"	8	2	5	2	3	3
"ENSG00000199515"	0	1	0	0	1	0
"ENSG00000213857"	3	6	3	9	2	5
"ENSG00000284015"	0	0	0	0	0	0
"ENSG00000198062"	0	0	0	1	0	0
"ENSG00000236666"	0	0	0	0	2	0
"ENSG00000212216"	0	0	0	0	0	0
"ENSG00000241838"	0	0	0	0	0	0
"ENSG00000271127"	0	0	0	0	2	0
"ENSG00000274381"	0	0	0	0	0	0
"ENSG00000211669"	112	217	101	75	52	111
"ENSG00000226477"	0	0	0	0	0	0
"ENSG00000211670"	42	47	29	42	26	27
"ENSG00000278196"	152	147	108	172	296	273
"ENSG00000284049"	0	0	0	0	0	0
"ENSG00000237127"	0	0	0	0	0	0
"ENSG00000254077"	1	0	0	0	0	0
"ENSG00000253448"	0	0	0	0	0	0
"ENSG00000253234"	18	15	3	10	4	7
"ENSG00000226420"	0	0	0	0	0	0
"ENSG00000211672"	6	11	25	7	5	2
"ENSG00000253963"	0	0	0	0	0	0
"ENSG00000211673"	391	430	254	291	186	256
"ENSG00000264824"	0	0	0	0	0	0
"ENSG00000254709"	48	66	34	34	25	42
"ENSG00000211674"	0	0	0	0	0	0
"ENSG00000211675"	0	0	0	0	0	0
"ENSG00000211676"	9	13	2	2	1	1
"ENSG00000211677"	2422	2962	1763	1752	2655	2041
"ENSG00000211678"	2	3	0	4	3	7
"ENSG00000211679"	2020	2696	1534	1345	991	793
"ENSG00000211680"	0	0	0	0	0	0
"ENSG00000254029"	0	0	0	0	0	0
"ENSG00000254030"	0	1	1	0	0	2
"ENSG00000211682"	0	0	0	0	0	0
"ENSG00000222037"	7	11	1	13	0	0
"ENSG00000211684"	0	1	0	0	0	0
"ENSG00000211685"	59	160	62	63	7	2
"ENSG00000289946"	1	2	2	1	2	14
"ENSG00000289841"	23	20	27	13	28	5
"ENSG00000286406"	0	0	0	0	0	0
"ENSG00000128262"	0	0	0	0	0	0
"ENSG00000284128"	0	0	0	0	0	0
"ENSG00000197421"	0	0	0	0	0	0
"ENSG00000285697"	0	0	0	0	0	0
"ENSG00000100068"	0	0	0	0	0	0
"ENSG00000290796"	282	266	178	136	190	172
"ENSG00000206145"	0	0	0	0	0	0
"ENSG00000197549"	0	0	0	0	0	0
"ENSG00000225720"	0	0	0	0	0	0
"ENSG00000237438"	0	0	0	0	0	0
"ENSG00000161133"	0	3	0	0	0	0
"ENSG00000234353"	0	0	0	0	0	0
"ENSG00000283972"	0	0	0	0	0	0
"ENSG00000223553"	7	0	0	0	0	0
"ENSG00000217261"	0	0	0	0	0	0
"ENSG00000290982"	0	0	0	0	0	0
"ENSG00000183169"	0	0	0	0	0	1
"ENSG00000244627"	8	0	7	7	3	7
"ENSG00000182841"	0	0	0	0	0	0
"ENSG00000169668"	0	0	0	0	0	0
"ENSG00000184319"	0	0	0	0	0	0
"ENSG00000226287"	0	0	0	0	0	0
"ENSG00000100058"	0	0	0	0	0	0
"ENSG00000226912"	0	0	0	0	0	0
"ENSG00000278404"	0	0	0	0	0	0
"ENSG00000277941"	0	0	0	0	0	0
"ENSG00000275942"	0	0	0	0	0	0
"ENSG00000276991"	0	0	0	0	0	0
"ENSG00000237439"	0	0	0	0	0	0
"ENSG00000234479"	0	0	0	0	0	0
"ENSG00000232707"	0	0	0	0	0	0
"ENSG00000277017"	0	0	0	0	0	0
"ENSG00000275319"	0	0	0	0	0	0
"ENSG00000277690"	0	2	0	0	0	1
"ENSG00000274602"	0	0	0	0	0	0
"ENSG00000274625"	0	0	0	0	0	0
"ENSG00000222630"	0	0	0	0	0	0
"ENSG00000275793"	168	167	162	125	76	147
"ENSG00000275362"	0	0	0	0	0	0
"ENSG00000278110"	0	0	3	0	0	0
"ENSG00000273907"	0	2	2	0	0	0
"ENSG00000273643"	0	0	0	0	0	0
"ENSG00000272829"	31	25	20	17	23	23
"ENSG00000291240"	0	0	0	0	0	0
"ENSG00000272578"	1	0	0	1	1	0
"ENSG00000159496"	520	594	561	596	353	428
"ENSG00000128218"	445	431	146	151	123	118
"ENSG00000273353"	10	9	15	14	8	12
"ENSG00000221598"	39	15	21	31	31	25
"ENSG00000213752"	0	0	0	0	0	0
"ENSG00000128408"	2	7	6	2	1	4
"ENSG00000251985"	0	0	0	0	0	0
"ENSG00000280383"	75	95	86	65	107	140
"ENSG00000264160"	1	0	0	1	0	3
"ENSG00000205856"	39	35	12	9	28	135
"ENSG00000241360"	30	21	22	26	17	21
"ENSG00000199783"	1	0	0	0	0	0
"ENSG00000128250"	0	0	0	1	0	0
"ENSG00000286367"	2	1	3	1	1	1
"ENSG00000230194"	0	0	0	0	0	0
"ENSG00000251940"	0	0	0	0	0	0
"ENSG00000278920"	0	0	0	0	3	0
"ENSG00000240186"	0	0	0	0	0	0
"ENSG00000198832"	1167	1442	1239	1129	1824	1517
"ENSG00000235573"	0	0	0	2	0	2
"ENSG00000214125"	0	0	0	0	0	0
"ENSG00000264141"	2	1	0	1	0	2
"ENSG00000199695"	10	8	2	7	6	5
"ENSG00000202019"	40	29	26	21	18	33
"ENSG00000212542"	11	6	14	11	5	5
"ENSG00000215012"	1820	1880	2681	2385	1677	1767
"ENSG00000100167"	14	29	49	71	19	38
"ENSG00000285404"	0	0	0	0	0	0
"ENSG00000242251"	3	1	1	3	3	0
"ENSG00000236132"	8	6	0	1	5	2
"ENSG00000252909"	0	0	0	0	0	0
"ENSG00000227813"	9	5	2	5	2	10
"ENSG00000232346"	0	2	0	0	1	1
"ENSG00000251890"	0	0	0	0	0	0
"ENSG00000229673"	0	0	2	0	0	0
"ENSG00000228194"	0	0	0	0	0	0
"ENSG00000185666"	26	35	16	7	47	45
"ENSG00000189269"	113	93	87	84	51	36
"ENSG00000273243"	26	43	36	57	22	27
"ENSG00000130638"	3118	2663	1771	1601	2549	3097
"ENSG00000235347"	1	1	1	1	0	2
"ENSG00000188064"	11	3	1	3	0	2
"ENSG00000128383"	159	158	534	421	261	77
"ENSG00000073146"	20	12	0	2	4	7
"ENSG00000213790"	3	4	6	4	2	2
"ENSG00000270083"	51	79	87	54	29	51
"ENSG00000205702"	287	336	296	231	122	160
"ENSG00000278558"	9	4	11	15	0	4
"ENSG00000161103"	0	0	0	0	0	0
"ENSG00000215347"	0	0	0	0	0	0
"ENSG00000233080"	0	0	0	0	0	0
"ENSG00000227755"	0	0	0	0	0	0
"ENSG00000183506"	0	0	0	0	0	0
"ENSG00000184208"	0	0	0	0	0	0
"ENSG00000172250"	0	0	0	0	0	0
"ENSG00000284130"	20	28	25	26	12	11
"ENSG00000285025"	0	0	0	0	0	0
"ENSG00000273188"	0	0	0	0	0	0
"ENSG00000272836"	76	86	97	80	59	61
"ENSG00000273137"	219	154	146	167	136	175
"ENSG00000133477"	42	34	28	11	14	21
"ENSG00000229999"	11	5	13	10	2	8
"ENSG00000272834"	38	47	43	31	19	47
"ENSG00000273387"	13	10	11	6	11	25
"ENSG00000254835"	0	0	0	0	0	0
"ENSG00000212569"	0	0	0	0	0	0
"ENSG00000251322"	3	6	45	29	2	12
"ENSG00000206841"	0	0	0	0	0	0
"ENSG00000254499"	0	0	0	0	0	0
"ENSG00000215403"	1	0	0	0	0	0
"ENSG00000231467"	4	6	7	4	4	7
"ENSG00000215333"	0	0	0	0	0	0
"ENSG00000231801"	0	0	0	0	0	0
"ENSG00000186654"	939	1027	784	723	785	777
"ENSG00000248405"	0	0	0	0	0	0
"ENSG00000293370"	0	0	0	0	0	0
"ENSG00000223730"	0	0	0	0	0	0
"ENSG00000230922"	0	0	0	0	0	0
"ENSG00000230769"	15	18	17	10	3	10
"ENSG00000233603"	1	2	6	0	0	1
"ENSG00000266594"	6	4	8	8	2	10
"ENSG00000172404"	9	11	12	9	2	2
"ENSG00000273979"	5	7	4	9	12	21
"ENSG00000200683"	4	6	3	2	0	11
"ENSG00000235513"	90	70	68	74	73	80
"ENSG00000206615"	0	0	0	0	0	0
"ENSG00000240591"	43	41	40	43	30	50
"ENSG00000199248"	0	3	2	2	3	0
"ENSG00000287817"	25	22	28	13	16	26
"ENSG00000233733"	5	3	3	4	8	9
"ENSG00000229169"	4	1	2	0	3	12
"ENSG00000214093"	20	5	17	15	13	24
"ENSG00000284082"	0	0	0	0	0	0
"ENSG00000224192"	0	0	0	0	0	0
"ENSG00000252267"	0	0	0	0	0	0
"ENSG00000272821"	0	0	0	0	0	0
"ENSG00000289947"	43	44	66	56	38	23
"ENSG00000287773"	1	0	0	3	1	0
"ENSG00000286485"	53	46	69	55	26	53
"ENSG00000169575"	2	1	0	0	0	0
"ENSG00000206069"	1	1	2	11	2	5
"ENSG00000279085"	4	1	1	0	0	2
"ENSG00000279548"	0	0	0	1	0	0
"ENSG00000279006"	0	0	1	0	0	5
"ENSG00000279110"	102	151	137	105	49	35
"ENSG00000279175"	27	34	15	12	17	29
"ENSG00000280434"	63	68	42	23	70	102
"ENSG00000279933"	27	23	23	14	21	5
"ENSG00000280011"	51	51	71	38	58	43
"ENSG00000234735"	0	0	0	0	0	0
"ENSG00000100304"	2829	3549	2878	2298	4191	5168
"ENSG00000236272"	0	0	0	0	0	0
"ENSG00000234892"	0	0	0	0	0	0
"ENSG00000185133"	14	23	22	14	6	8
"ENSG00000289858"	94	90	85	68	79	76
"ENSG00000184068"	44	85	28	26	23	47
"ENSG00000224883"	0	0	0	0	3	0
"ENSG00000280007"	113	138	96	79	116	92
"ENSG00000224277"	0	0	0	0	2	0
"ENSG00000215478"	0	0	1	0	0	0
"ENSG00000133519"	0	0	0	0	0	0
"ENSG00000290990"	0	0	0	0	0	0
"ENSG00000244625"	1426	1457	1643	1289	1314	1231
"ENSG00000231369"	12	27	20	20	6	23
"ENSG00000226142"	0	0	0	0	0	0
"ENSG00000280199"	0	0	0	0	0	0
"ENSG00000280224"	7	7	0	0	8	5
"ENSG00000279597"	0	1	0	0	2	3
"ENSG00000264139"	0	0	0	0	0	2
"ENSG00000212939"	3	7	3	2	25	28
"ENSG00000286393"	13	23	35	22	17	8
"ENSG00000232775"	0	0	0	0	0	0
"ENSG00000271672"	0	0	0	0	0	0
"ENSG00000215270"	3	0	4	9	0	0
"ENSG00000231565"	0	0	0	0	0	0
"ENSG00000226474"	0	0	0	0	0	0
"ENSG00000234381"	0	0	0	0	0	0
"ENSG00000284294"	19	19	18	14	7	6
"ENSG00000236003"	17	17	10	16	7	11
"ENSG00000279467"	24	34	30	38	16	10
"ENSG00000290199"	63	68	48	61	155	177
"ENSG00000218537"	15	10	26	17	16	15
"ENSG00000228923"	34	39	47	28	8	19
"ENSG00000284070"	0	0	25	26	22	30
"ENSG00000275818"	0	1	1	0	0	0
"ENSG00000227201"	16	21	24	16	20	12
"ENSG00000226573"	0	0	0	0	0	0
"ENSG00000225971"	0	1	0	0	11	0
"ENSG00000249310"	0	0	0	1	0	0
"ENSG00000280424"	5	19	6	4	3	34
"ENSG00000231711"	105	141	183	184	135	153
"ENSG00000182257"	107	105	81	60	88	59
"ENSG00000231010"	2	7	5	11	10	1
"ENSG00000266533"	3	0	1	0	0	3
"ENSG00000225293"	1	0	0	0	0	0
"ENSG00000226160"	1	0	0	0	0	0
"ENSG00000229658"	0	0	0	0	0	0
"ENSG00000227367"	0	2	0	0	0	1
"ENSG00000280263"	0	0	0	0	0	0
"ENSG00000235969"	0	0	0	0	0	0
"ENSG00000273362"	0	0	0	0	0	0
"ENSG00000233995"	0	0	0	0	1	0
"ENSG00000239435"	0	0	1	1	0	0
"ENSG00000198445"	0	0	0	0	0	0
"ENSG00000267338"	0	0	2	0	0	0
"ENSG00000100181"	0	0	0	0	0	0
"ENSG00000249288"	2	0	1	0	0	0
"ENSG00000249263"	0	0	0	0	0	0
"ENSG00000189295"	0	0	0	0	0	2
"ENSG00000259271"	0	0	0	0	0	0
"ENSG00000273244"	0	0	0	0	0	0
"ENSG00000241717"	0	0	0	0	0	0
"ENSG00000288024"	0	0	0	0	0	0
"ENSG00000172967"	1	4	1	1	1	1
"ENSG00000229027"	0	0	0	0	0	0
"ENSG00000234121"	0	0	0	0	0	0
"ENSG00000237835"	0	0	0	0	0	0
"ENSG00000220248"	0	0	0	0	0	0
"ENSG00000228122"	0	0	0	0	0	0
"ENSG00000237358"	0	0	0	0	0	0
"ENSG00000230481"	0	0	0	0	0	0
"ENSG00000253691"	0	0	0	0	0	0
"ENSG00000253460"	0	0	0	0	1	0
"ENSG00000254264"	0	0	0	0	0	0
"ENSG00000253481"	0	1	0	0	0	0
"ENSG00000285045"	3	0	1	1	5	6
"ENSG00000215568"	16	23	9	11	4	11
"ENSG00000270226"	0	0	0	0	1	2
"ENSG00000225783"	38789	34957	16710	15845	7897	12580
"ENSG00000221890"	1410	1731	1082	929	1618	1672
"ENSG00000293718"	0	0	0	0	0	0
"ENSG00000224973"	2	3	5	5	1	5
"ENSG00000293744"	0	0	0	0	0	0
"ENSG00000238192"	0	0	0	0	0	1
"ENSG00000293884"	8	5	13	0	2	9
"ENSG00000273145"	56	84	35	32	77	62
"ENSG00000232564"	43	46	41	25	29	86
"ENSG00000294008"	170	132	223	181	98	56
"ENSG00000294022"	0	0	0	0	0	0
"ENSG00000294146"	17	20	15	10	6	18
"ENSG00000294313"	2	5	3	3	6	7
"ENSG00000273139"	27	23	18	20	9	18
"ENSG00000294355"	2	2	6	3	3	8
"ENSG00000289873"	1	0	0	0	0	0
"ENSG00000235954"	889	815	757	660	735	610
"ENSG00000294461"	20	17	23	22	13	5
"ENSG00000294480"	2	0	4	1	7	22
"ENSG00000294483"	0	0	0	0	0	0
"ENSG00000294541"	0	0	0	0	0	0
"ENSG00000294602"	8	9	2	2	1	2
"ENSG00000294606"	0	0	0	0	0	0
"ENSG00000290418"	157	162	274	238	424	297
"ENSG00000290416"	0	0	0	0	0	0
"ENSG00000287285"	0	0	0	0	0	0
"ENSG00000228839"	117	139	168	119	79	56
"ENSG00000294819"	24	17	26	15	24	12
"ENSG00000288871"	13	4	10	16	7	10
"ENSG00000290475"	0	2	0	0	0	0
"ENSG00000294928"	10	7	16	12	8	9
"ENSG00000294968"	34	23	59	52	73	67
"ENSG00000207751"	50	75	64	64	41	85
"ENSG00000293427"	188	214	259	242	233	303
"ENSG00000295055"	0	1	1	4	4	8
"ENSG00000295071"	31	39	31	28	14	23
"ENSG00000213888"	160	147	105	73	115	155
"ENSG00000295107"	4	3	2	3	5	5
"ENSG00000295282"	0	0	0	2	0	0
"ENSG00000280445"	0	0	0	0	0	0
"ENSG00000295360"	1	0	0	0	0	0
"ENSG00000295361"	1	0	3	2	2	0
"ENSG00000225929"	0	0	0	0	1	0
"ENSG00000295501"	1	0	1	0	0	0
"ENSG00000232363"	0	0	4	0	0	0
"ENSG00000231253"	0	0	0	1	0	0
"ENSG00000295601"	0	0	0	0	3	0
"ENSG00000295622"	1	0	0	0	0	0
"ENSG00000290981"	0	0	16	10	12	9
"ENSG00000295759"	0	0	0	0	0	1
"ENSG00000234688"	0	0	0	0	1	0
"ENSG00000295778"	8	14	3	3	2	3
"ENSG00000295854"	0	0	1	0	0	0
"ENSG00000295865"	1	0	2	0	1	0
"ENSG00000295876"	0	0	0	0	0	0
"ENSG00000295890"	0	0	0	0	0	0
"ENSG00000230319"	27	35	24	13	27	65
"ENSG00000232655"	0	0	3	0	1	1
"ENSG00000296052"	0	0	0	0	0	0
"ENSG00000228274"	123	171	162	141	159	120
"ENSG00000296155"	0	0	0	0	0	0
"ENSG00000187012"	0	0	0	0	0	0
"ENSG00000285722"	0	0	0	0	0	0
"ENSG00000296191"	0	0	0	0	0	0
"ENSG00000296232"	8	8	7	4	4	1
"ENSG00000223695"	23	15	12	11	26	23
"ENSG00000287269"	44	46	19	13	26	53
"ENSG00000280623"	0	0	0	0	3	0
"ENSG00000296466"	0	0	0	0	0	0
"ENSG00000296570"	15	26	27	15	16	46
"ENSG00000296627"	0	0	0	0	0	0
"ENSG00000279973"	0	0	0	0	0	0
"ENSG00000296654"	0	0	2	5	9	5
"ENSG00000296723"	0	0	0	0	0	0
"ENSG00000225867"	0	0	0	0	0	0
"ENSG00000296742"	7	2	0	2	7	2
"ENSG00000296781"	0	0	0	0	0	0
"ENSG00000296814"	0	0	0	0	0	0
"ENSG00000296820"	0	0	0	0	0	0
"ENSG00000296836"	1	0	3	1	2	1
"ENSG00000296842"	0	0	1	0	0	0
"ENSG00000296914"	1	0	8	7	13	0
"ENSG00000241832"	1	0	1	1	11	7
"ENSG00000297074"	0	0	0	0	0	0
"ENSG00000205853"	37	22	45	32	26	29
"ENSG00000287652"	0	0	0	0	0	2
"ENSG00000185065"	27	54	54	43	37	48
"ENSG00000297138"	4	6	2	1	5	0
"ENSG00000230866"	0	0	0	0	0	1
"ENSG00000297155"	79	59	25	19	32	39
"ENSG00000297177"	122	111	71	49	46	72
"ENSG00000297194"	0	1	0	0	3	1
"ENSG00000297197"	1	1	0	0	0	2
"ENSG00000297345"	3	0	0	0	0	0
"ENSG00000282012"	0	0	0	0	0	0
"ENSG00000284633"	405	394	266	245	239	432
"ENSG00000287225"	0	0	0	0	0	0
"ENSG00000297505"	0	0	0	0	0	0
"ENSG00000297508"	0	0	0	0	0	0
"ENSG00000297546"	2	0	0	0	0	0
"ENSG00000297571"	67	67	44	61	50	70
"ENSG00000297590"	2	2	0	1	3	0
"ENSG00000297713"	0	1	0	1	0	0
"ENSG00000297748"	25	9	16	10	8	6
"ENSG00000297762"	26	26	20	17	16	12
"ENSG00000286491"	0	1	0	0	0	0
"ENSG00000289846"	0	0	1	0	0	0
"ENSG00000297861"	0	0	0	0	0	0
"ENSG00000297903"	2	1	5	2	3	3
"ENSG00000280356"	0	0	0	0	0	0
"ENSG00000297940"	0	0	0	0	0	0
"ENSG00000298026"	0	6	1	2	0	7
"ENSG00000237316"	0	0	0	0	0	0
"ENSG00000272682"	2	0	1	1	0	6
"ENSG00000298045"	1	4	3	4	3	3
"ENSG00000230513"	89	118	84	81	105	133
"ENSG00000298068"	7	1	3	5	5	10
"ENSG00000213279"	21	33	40	19	26	47
"ENSG00000298102"	0	0	0	0	0	0
"ENSG00000288834"	9	15	25	5	11	22
"ENSG00000298130"	6	4	12	8	5	14
"ENSG00000182824"	0	0	0	0	0	0
"ENSG00000298191"	0	0	0	0	0	0
"ENSG00000298208"	0	0	0	0	0	0
"ENSG00000298316"	0	0	1	1	0	0
"ENSG00000298334"	0	0	1	0	0	0
"ENSG00000298339"	12	6	13	3	0	6
"ENSG00000273287"	3	2	0	1	2	0
"ENSG00000298378"	0	0	0	0	0	0
"ENSG00000298407"	0	0	0	0	0	0
"ENSG00000298484"	12	11	19	12	22	12
"ENSG00000298486"	0	0	0	0	0	0
"ENSG00000243902"	0	2	1	0	1	0
"ENSG00000181123"	0	1	0	0	0	0
"ENSG00000298545"	0	0	2	1	0	6
"ENSG00000298609"	4	2	1	3	0	3
"ENSG00000298663"	0	0	0	0	0	0
"ENSG00000298665"	3	5	2	2	11	3
"ENSG00000182057"	231	239	183	173	159	166
"ENSG00000298701"	2	0	3	0	0	0
"ENSG00000298726"	1	0	2	0	3	0
"ENSG00000298759"	0	0	0	1	0	0
"ENSG00000272973"	2	5	0	0	0	0
"ENSG00000298810"	0	0	1	1	2	1
"ENSG00000298832"	1	2	1	0	0	3
"ENSG00000224715"	5	0	2	0	2	0
"ENSG00000261188"	83	53	76	75	70	85
"ENSG00000298965"	3	4	4	6	0	2
"ENSG00000299016"	0	0	0	0	0	0
"ENSG00000227117"	35	37	32	24	42	37
"ENSG00000225676"	0	0	0	1	0	0
"ENSG00000299076"	0	0	0	0	0	0
"ENSG00000299103"	0	1	2	1	0	3
"ENSG00000299104"	3	0	2	3	0	0
"ENSG00000299123"	0	0	0	1	0	4
"ENSG00000299144"	12	14	22	6	36	39
"ENSG00000299145"	0	0	0	0	0	0
"ENSG00000299161"	0	3	0	5	1	0
"ENSG00000299199"	36	51	22	25	13	29
"ENSG00000299223"	0	0	0	0	0	0
"ENSG00000224027"	0	0	0	0	0	0
"ENSG00000299267"	0	0	0	0	0	0
"ENSG00000299465"	0	0	0	0	0	0
"ENSG00000261251"	15	20	19	11	36	17
"ENSG00000299489"	0	0	0	0	0	1
"ENSG00000299503"	0	0	0	0	0	2
"ENSG00000299520"	0	0	0	0	0	0
"ENSG00000299567"	17	19	31	25	43	15
"ENSG00000299581"	1	2	3	2	0	8
"ENSG00000276095"	0	0	0	0	0	0
"ENSG00000299619"	0	0	0	0	0	0
"ENSG00000299733"	0	0	0	0	0	0
"ENSG00000299757"	2	0	0	0	0	9
"ENSG00000236054"	0	1	0	0	0	0
"ENSG00000299801"	0	0	0	0	0	0
"ENSG00000299803"	5	10	13	4	7	7
"ENSG00000237476"	9	2	21	27	30	13
"ENSG00000289489"	2	0	0	0	0	0
"ENSG00000300120"	0	0	0	0	0	0
"ENSG00000300226"	0	0	0	0	0	0
"ENSG00000300440"	2	0	3	0	3	2
"ENSG00000300451"	1	0	2	1	0	2
"ENSG00000300548"	2	4	2	0	1	10
"ENSG00000300623"	6	4	21	8	5	2
"ENSG00000300724"	0	0	0	0	0	0
"ENSG00000300754"	0	0	0	0	0	0
"ENSG00000300892"	0	0	1	0	1	0
"ENSG00000300936"	0	0	0	0	0	0
"ENSG00000300959"	0	0	0	0	0	0
"ENSG00000218357"	33	46	20	17	13	6
"ENSG00000300982"	0	0	0	0	0	0
"ENSG00000300998"	0	0	0	0	0	0
"ENSG00000301075"	0	0	0	0	0	0
"ENSG00000228620"	0	0	0	0	0	0
"ENSG00000301306"	2	1	1	0	0	3
"ENSG00000301322"	0	0	0	0	0	0
"ENSG00000301328"	0	0	0	0	0	0
"ENSG00000286508"	0	0	0	0	0	0
"ENSG00000301405"	8	8	2	3	3	12
"ENSG00000301473"	0	0	0	0	0	0
"ENSG00000301496"	0	0	0	0	0	0
"ENSG00000301505"	0	0	0	2	2	0
"ENSG00000279954"	7	9	11	11	4	13
"ENSG00000235091"	0	4	1	7	4	7
"ENSG00000301561"	6	4	5	1	2	11
"ENSG00000301612"	17	13	27	34	14	33
"ENSG00000290415"	0	0	0	1	0	0
"ENSG00000301723"	1	2	0	3	7	0
"ENSG00000301739"	0	0	0	0	1	0
"ENSG00000301754"	73	61	71	42	31	67
"ENSG00000301767"	15	11	10	7	13	18
"ENSG00000273082"	0	0	0	0	0	0
"ENSG00000287034"	0	0	0	0	0	0
"ENSG00000291015"	197	229	189	183	203	175
"ENSG00000233574"	0	0	0	0	0	0
"ENSG00000273032"	148	142	32	53	141	123
"ENSG00000302057"	0	1	1	0	0	19
"ENSG00000232396"	6	3	0	2	1	5
"ENSG00000302134"	5	4	6	4	0	7
"ENSG00000302270"	13	10	13	26	34	20
"ENSG00000205632"	0	0	0	0	1	0
"ENSG00000178248"	0	0	0	0	2	0
"ENSG00000230051"	0	0	0	0	0	0
"ENSG00000302395"	0	0	0	0	0	0
"ENSG00000302501"	0	4	1	0	0	0
"ENSG00000293159"	0	0	0	0	0	0
"ENSG00000302582"	0	0	0	0	0	0
"ENSG00000302604"	0	0	0	0	0	0
"ENSG00000302643"	1	0	0	0	0	0
"ENSG00000289960"	71	65	54	35	38	10
"ENSG00000302740"	20	32	19	12	8	17
"ENSG00000273428"	11	8	9	14	5	9
"ENSG00000286144"	0	0	1	0	1	0
"ENSG00000302840"	0	0	0	0	0	0
"ENSG00000302854"	0	0	0	0	0	0
"ENSG00000302858"	0	0	0	0	0	0
"ENSG00000302882"	0	0	0	0	0	0
"ENSG00000293428"	139	149	115	97	57	118
"ENSG00000289481"	0	0	2	0	0	0
"ENSG00000302971"	0	0	0	0	0	0
"ENSG00000302993"	0	0	0	0	2	0
"ENSG00000303026"	0	0	0	0	0	0
"ENSG00000290922"	65	126	38	23	84	48
"ENSG00000303129"	0	3	1	4	0	3
"ENSG00000303151"	0	5	0	1	0	0
"ENSG00000303177"	0	3	1	0	3	4
